City,Year,Data_Type,Mode,Share,Source
South San Francisco,2019,Residence,Drive Alone,0.635,ACS_B08301_5YR
South San Francisco,2019,Residence,Other,0.013,ACS_B08301_5YR
South San Francisco,2019,Residence,Transit,0.148,ACS_B08301_5YR
South San Francisco,2019,Residence,Walk,0.023,ACS_B08301_5YR
South San Francisco,2019,Residence,Work From Home,0.033,ACS_B08301_5YR
St. Helena,2019,Residence,Bicycle,0.034,ACS_B08301_5YR
St. Helena,2019,Residence,Carpool,0.048,ACS_B08301_5YR
St. Helena,2019,Residence,Drive Alone,0.743,ACS_B08301_5YR
St. Helena,2019,Residence,Other,0.002,ACS_B08301_5YR
St. Helena,2019,Residence,Transit,0.012,ACS_B08301_5YR
St. Helena,2019,Residence,Walk,0.071,ACS_B08301_5YR
St. Helena,2019,Residence,Work From Home,0.091,ACS_B08301_5YR
Suisun City,2019,Residence,Bicycle,0.001,ACS_B08301_5YR
Suisun City,2019,Residence,Carpool,0.144,ACS_B08301_5YR
Suisun City,2019,Residence,Drive Alone,0.781,ACS_B08301_5YR
Suisun City,2019,Residence,Other,0.005,ACS_B08301_5YR
Suisun City,2019,Residence,Transit,0.042,ACS_B08301_5YR
Suisun City,2019,Residence,Walk,0.007,ACS_B08301_5YR
Suisun City,2019,Residence,Work From Home,0.02,ACS_B08301_5YR
Sunnyvale,2019,Residence,Bicycle,0.019,ACS_B08301_5YR
Sunnyvale,2019,Residence,Carpool,0.107,ACS_B08301_5YR
Sunnyvale,2019,Residence,Drive Alone,0.729,ACS_B08301_5YR
Sunnyvale,2019,Residence,Other,0.017,ACS_B08301_5YR
Sunnyvale,2019,Residence,Transit,0.069,ACS_B08301_5YR
Sunnyvale,2019,Residence,Walk,0.017,ACS_B08301_5YR
Sunnyvale,2019,Residence,Work From Home,0.044,ACS_B08301_5YR
Tiburon,2019,Residence,Bicycle,0,ACS_B08301_5YR
Tiburon,2019,Residence,Carpool,0.086,ACS_B08301_5YR
Tiburon,2019,Residence,Drive Alone,0.546,ACS_B08301_5YR
Tiburon,2019,Residence,Other,0.022,ACS_B08301_5YR
Tiburon,2019,Residence,Transit,0.181,ACS_B08301_5YR
Tiburon,2019,Residence,Walk,0.016,ACS_B08301_5YR
Tiburon,2019,Residence,Work From Home,0.149,ACS_B08301_5YR
Union City,2019,Residence,Bicycle,0.006,ACS_B08301_5YR
Union City,2019,Residence,Carpool,0.104,ACS_B08301_5YR
Union City,2019,Residence,Drive Alone,0.704,ACS_B08301_5YR
Union City,2019,Residence,Other,0.013,ACS_B08301_5YR
Union City,2019,Residence,Transit,0.108,ACS_B08301_5YR
Union City,2019,Residence,Walk,0.009,ACS_B08301_5YR
Union City,2019,Residence,Work From Home,0.056,ACS_B08301_5YR
Vacaville,2019,Residence,Bicycle,0.005,ACS_B08301_5YR
Vacaville,2019,Residence,Carpool,0.099,ACS_B08301_5YR
Vacaville,2019,Residence,Drive Alone,0.822,ACS_B08301_5YR
Vacaville,2019,Residence,Other,0.009,ACS_B08301_5YR
Vacaville,2019,Residence,Transit,0.012,ACS_B08301_5YR
Vacaville,2019,Residence,Walk,0.009,ACS_B08301_5YR
Vacaville,2019,Residence,Work From Home,0.045,ACS_B08301_5YR
Vallejo,2019,Residence,Bicycle,0.002,ACS_B08301_5YR
Vallejo,2019,Residence,Carpool,0.166,ACS_B08301_5YR
Vallejo,2019,Residence,Drive Alone,0.716,ACS_B08301_5YR
Vallejo,2019,Residence,Other,0.013,ACS_B08301_5YR
Vallejo,2019,Residence,Transit,0.057,ACS_B08301_5YR
Vallejo,2019,Residence,Walk,0.014,ACS_B08301_5YR
Vallejo,2019,Residence,Work From Home,0.032,ACS_B08301_5YR
Walnut Creek,2019,Residence,Bicycle,0.008,ACS_B08301_5YR
Walnut Creek,2019,Residence,Carpool,0.055,ACS_B08301_5YR
Walnut Creek,2019,Residence,Drive Alone,0.614,ACS_B08301_5YR
Walnut Creek,2019,Residence,Other,0.015,ACS_B08301_5YR
Walnut Creek,2019,Residence,Transit,0.185,ACS_B08301_5YR
Walnut Creek,2019,Residence,Walk,0.03,ACS_B08301_5YR
Walnut Creek,2019,Residence,Work From Home,0.092,ACS_B08301_5YR
Windsor,2019,Residence,Bicycle,0.01,ACS_B08301_5YR
Windsor,2019,Residence,Carpool,0.133,ACS_B08301_5YR
Windsor,2019,Residence,Drive Alone,0.772,ACS_B08301_5YR
Windsor,2019,Residence,Other,0.008,ACS_B08301_5YR
Windsor,2019,Residence,Transit,0.016,ACS_B08301_5YR
Windsor,2019,Residence,Walk,0.018,ACS_B08301_5YR
Windsor,2019,Residence,Work From Home,0.044,ACS_B08301_5YR
Woodside,2019,Residence,Bicycle,0.031,ACS_B08301_5YR
Woodside,2019,Residence,Carpool,0.058,ACS_B08301_5YR
Woodside,2019,Residence,Drive Alone,0.721,ACS_B08301_5YR
Woodside,2019,Residence,Other,0.009,ACS_B08301_5YR
Woodside,2019,Residence,Transit,0.004,ACS_B08301_5YR
Woodside,2019,Residence,Walk,0.028,ACS_B08301_5YR
Woodside,2019,Residence,Work From Home,0.149,ACS_B08301_5YR
Yountville,2019,Residence,Bicycle,0,ACS_B08301_5YR
Yountville,2019,Residence,Carpool,0.087,ACS_B08301_5YR
Yountville,2019,Residence,Drive Alone,0.704,ACS_B08301_5YR
Yountville,2019,Residence,Other,0,ACS_B08301_5YR
Yountville,2019,Residence,Transit,0.037,ACS_B08301_5YR
Yountville,2019,Residence,Walk,0.06,ACS_B08301_5YR
Yountville,2019,Residence,Work From Home,0.112,ACS_B08301_5YR
Alameda,2020,Residence,Bicycle,0.02,ACS_B08301_5YR
Alameda,2020,Residence,Carpool,0.076,ACS_B08301_5YR
Alameda,2020,Residence,Drive Alone,0.544,ACS_B08301_5YR
Alameda,2020,Residence,Other,0.02,ACS_B08301_5YR
Alameda,2020,Residence,Transit,0.182,ACS_B08301_5YR
Alameda,2020,Residence,Walk,0.033,ACS_B08301_5YR
Alameda,2020,Residence,Work From Home,0.124,ACS_B08301_5YR
Albany,2020,Residence,Bicycle,0.06,ACS_B08301_5YR
Albany,2020,Residence,Carpool,0.08,ACS_B08301_5YR
Albany,2020,Residence,Drive Alone,0.36,ACS_B08301_5YR
Albany,2020,Residence,Other,0.019,ACS_B08301_5YR
Albany,2020,Residence,Transit,0.258,ACS_B08301_5YR
Albany,2020,Residence,Walk,0.051,ACS_B08301_5YR
Albany,2020,Residence,Work From Home,0.173,ACS_B08301_5YR
American Canyon,2020,Residence,Bicycle,0,ACS_B08301_5YR
American Canyon,2020,Residence,Carpool,0.136,ACS_B08301_5YR
American Canyon,2020,Residence,Drive Alone,0.783,ACS_B08301_5YR
American Canyon,2020,Residence,Other,0.02,ACS_B08301_5YR
American Canyon,2020,Residence,Transit,0.025,ACS_B08301_5YR
American Canyon,2020,Residence,Walk,0.003,ACS_B08301_5YR
American Canyon,2020,Residence,Work From Home,0.033,ACS_B08301_5YR
Antioch,2020,Residence,Bicycle,0.002,ACS_B08301_5YR
Antioch,2020,Residence,Carpool,0.169,ACS_B08301_5YR
Antioch,2020,Residence,Drive Alone,0.658,ACS_B08301_5YR
Antioch,2020,Residence,Other,0.013,ACS_B08301_5YR
Antioch,2020,Residence,Transit,0.078,ACS_B08301_5YR
Antioch,2020,Residence,Walk,0.013,ACS_B08301_5YR
Antioch,2020,Residence,Work From Home,0.068,ACS_B08301_5YR
Atherton,2020,Residence,Bicycle,0.016,ACS_B08301_5YR
Atherton,2020,Residence,Carpool,0.099,ACS_B08301_5YR
Atherton,2020,Residence,Drive Alone,0.584,ACS_B08301_5YR
Atherton,2020,Residence,Other,0.009,ACS_B08301_5YR
Atherton,2020,Residence,Transit,0.025,ACS_B08301_5YR
Atherton,2020,Residence,Walk,0.027,ACS_B08301_5YR
Atherton,2020,Residence,Work From Home,0.24,ACS_B08301_5YR
Belmont,2020,Residence,Bicycle,0.006,ACS_B08301_5YR
Belmont,2020,Residence,Carpool,0.076,ACS_B08301_5YR
Belmont,2020,Residence,Drive Alone,0.685,ACS_B08301_5YR
Belmont,2020,Residence,Other,0.009,ACS_B08301_5YR
Belmont,2020,Residence,Transit,0.068,ACS_B08301_5YR
Belmont,2020,Residence,Walk,0.02,ACS_B08301_5YR
Belmont,2020,Residence,Work From Home,0.136,ACS_B08301_5YR
Belvedere,2020,Residence,Bicycle,0.005,ACS_B08301_5YR
Belvedere,2020,Residence,Carpool,0.029,ACS_B08301_5YR
Belvedere,2020,Residence,Drive Alone,0.495,ACS_B08301_5YR
Belvedere,2020,Residence,Other,0.018,ACS_B08301_5YR
Belvedere,2020,Residence,Transit,0.123,ACS_B08301_5YR
Belvedere,2020,Residence,Walk,0.057,ACS_B08301_5YR
Belvedere,2020,Residence,Work From Home,0.274,ACS_B08301_5YR
Benicia,2020,Residence,Bicycle,0.001,ACS_B08301_5YR
Benicia,2020,Residence,Carpool,0.092,ACS_B08301_5YR
Benicia,2020,Residence,Drive Alone,0.727,ACS_B08301_5YR
Benicia,2020,Residence,Other,0.005,ACS_B08301_5YR
Benicia,2020,Residence,Transit,0.05,ACS_B08301_5YR
Benicia,2020,Residence,Walk,0.011,ACS_B08301_5YR
Benicia,2020,Residence,Work From Home,0.114,ACS_B08301_5YR
Berkeley,2020,Residence,Bicycle,0.066,ACS_B08301_5YR
Berkeley,2020,Residence,Carpool,0.05,ACS_B08301_5YR
Berkeley,2020,Residence,Drive Alone,0.309,ACS_B08301_5YR
Berkeley,2020,Residence,Other,0.02,ACS_B08301_5YR
Berkeley,2020,Residence,Transit,0.232,ACS_B08301_5YR
Berkeley,2020,Residence,Walk,0.157,ACS_B08301_5YR
Berkeley,2020,Residence,Work From Home,0.167,ACS_B08301_5YR
Brentwood,2020,Residence,Bicycle,0.007,ACS_B08301_5YR
Brentwood,2020,Residence,Carpool,0.104,ACS_B08301_5YR
Brentwood,2020,Residence,Drive Alone,0.751,ACS_B08301_5YR
Brentwood,2020,Residence,Other,0.011,ACS_B08301_5YR
Brentwood,2020,Residence,Transit,0.031,ACS_B08301_5YR
Brentwood,2020,Residence,Walk,0.013,ACS_B08301_5YR
Brentwood,2020,Residence,Work From Home,0.082,ACS_B08301_5YR
Brisbane,2020,Residence,Bicycle,0.007,ACS_B08301_5YR
Brisbane,2020,Residence,Carpool,0.043,ACS_B08301_5YR
Brisbane,2020,Residence,Drive Alone,0.77,ACS_B08301_5YR
Brisbane,2020,Residence,Other,0,ACS_B08301_5YR
Brisbane,2020,Residence,Transit,0.085,ACS_B08301_5YR
Brisbane,2020,Residence,Walk,0,ACS_B08301_5YR
Brisbane,2020,Residence,Work From Home,0.095,ACS_B08301_5YR
Burlingame,2020,Residence,Bicycle,0.009,ACS_B08301_5YR
Burlingame,2020,Residence,Carpool,0.053,ACS_B08301_5YR
Burlingame,2020,Residence,Drive Alone,0.631,ACS_B08301_5YR
Burlingame,2020,Residence,Other,0.012,ACS_B08301_5YR
Burlingame,2020,Residence,Transit,0.136,ACS_B08301_5YR
Burlingame,2020,Residence,Walk,0.029,ACS_B08301_5YR
Burlingame,2020,Residence,Work From Home,0.13,ACS_B08301_5YR
Calistoga,2020,Residence,Bicycle,0.02,ACS_B08301_5YR
Calistoga,2020,Residence,Carpool,0.032,ACS_B08301_5YR
Calistoga,2020,Residence,Drive Alone,0.744,ACS_B08301_5YR
Calistoga,2020,Residence,Other,0.014,ACS_B08301_5YR
Calistoga,2020,Residence,Transit,0.006,ACS_B08301_5YR
Calistoga,2020,Residence,Walk,0.156,ACS_B08301_5YR
Calistoga,2020,Residence,Work From Home,0.026,ACS_B08301_5YR
Campbell,2020,Residence,Bicycle,0.01,ACS_B08301_5YR
Campbell,2020,Residence,Carpool,0.074,ACS_B08301_5YR
Campbell,2020,Residence,Drive Alone,0.775,ACS_B08301_5YR
Campbell,2020,Residence,Other,0.016,ACS_B08301_5YR
Campbell,2020,Residence,Transit,0.022,ACS_B08301_5YR
Campbell,2020,Residence,Walk,0.016,ACS_B08301_5YR
Campbell,2020,Residence,Work From Home,0.087,ACS_B08301_5YR
Clayton,2020,Residence,Bicycle,0,ACS_B08301_5YR
Clayton,2020,Residence,Carpool,0.047,ACS_B08301_5YR
Clayton,2020,Residence,Drive Alone,0.708,ACS_B08301_5YR
Clayton,2020,Residence,Other,0.005,ACS_B08301_5YR
Clayton,2020,Residence,Transit,0.097,ACS_B08301_5YR
Clayton,2020,Residence,Walk,0.016,ACS_B08301_5YR
Clayton,2020,Residence,Work From Home,0.128,ACS_B08301_5YR
Cloverdale,2020,Residence,Bicycle,0.002,ACS_B08301_5YR
Cloverdale,2020,Residence,Carpool,0.16,ACS_B08301_5YR
Cloverdale,2020,Residence,Drive Alone,0.695,ACS_B08301_5YR
Cloverdale,2020,Residence,Other,0.006,ACS_B08301_5YR
Cloverdale,2020,Residence,Transit,0.005,ACS_B08301_5YR
Cloverdale,2020,Residence,Walk,0.019,ACS_B08301_5YR
Cloverdale,2020,Residence,Work From Home,0.113,ACS_B08301_5YR
Colma,2020,Residence,Bicycle,0,ACS_B08301_5YR
Colma,2020,Residence,Carpool,0.107,ACS_B08301_5YR
Colma,2020,Residence,Drive Alone,0.63,ACS_B08301_5YR
Colma,2020,Residence,Other,0.002,ACS_B08301_5YR
Colma,2020,Residence,Transit,0.138,ACS_B08301_5YR
Colma,2020,Residence,Walk,0.021,ACS_B08301_5YR
Colma,2020,Residence,Work From Home,0.102,ACS_B08301_5YR
Concord,2020,Residence,Bicycle,0.008,ACS_B08301_5YR
Concord,2020,Residence,Carpool,0.094,ACS_B08301_5YR
Concord,2020,Residence,Drive Alone,0.673,ACS_B08301_5YR
Concord,2020,Residence,Other,0.02,ACS_B08301_5YR
Concord,2020,Residence,Transit,0.111,ACS_B08301_5YR
Concord,2020,Residence,Walk,0.021,ACS_B08301_5YR
Concord,2020,Residence,Work From Home,0.072,ACS_B08301_5YR
Corte Madera,2020,Residence,Bicycle,0.017,ACS_B08301_5YR
Corte Madera,2020,Residence,Carpool,0.094,ACS_B08301_5YR
Corte Madera,2020,Residence,Drive Alone,0.561,ACS_B08301_5YR
Corte Madera,2020,Residence,Other,0.007,ACS_B08301_5YR
Corte Madera,2020,Residence,Transit,0.133,ACS_B08301_5YR
Corte Madera,2020,Residence,Walk,0.01,ACS_B08301_5YR
Corte Madera,2020,Residence,Work From Home,0.178,ACS_B08301_5YR
Cotati,2020,Residence,Bicycle,0.018,ACS_B08301_5YR
Cotati,2020,Residence,Carpool,0.099,ACS_B08301_5YR
Cotati,2020,Residence,Drive Alone,0.717,ACS_B08301_5YR
Cotati,2020,Residence,Other,0.025,ACS_B08301_5YR
Cotati,2020,Residence,Transit,0.038,ACS_B08301_5YR
Cotati,2020,Residence,Walk,0.01,ACS_B08301_5YR
Cotati,2020,Residence,Work From Home,0.093,ACS_B08301_5YR
Cupertino,2020,Residence,Bicycle,0.006,ACS_B08301_5YR
Cupertino,2020,Residence,Carpool,0.076,ACS_B08301_5YR
Cupertino,2020,Residence,Drive Alone,0.747,ACS_B08301_5YR
Cupertino,2020,Residence,Other,0.012,ACS_B08301_5YR
Cupertino,2020,Residence,Transit,0.03,ACS_B08301_5YR
Cupertino,2020,Residence,Walk,0.027,ACS_B08301_5YR
Cupertino,2020,Residence,Work From Home,0.103,ACS_B08301_5YR
Daly City,2020,Residence,Bicycle,0.003,ACS_B08301_5YR
Daly City,2020,Residence,Carpool,0.134,ACS_B08301_5YR
Daly City,2020,Residence,Drive Alone,0.581,ACS_B08301_5YR
Daly City,2020,Residence,Other,0.022,ACS_B08301_5YR
Daly City,2020,Residence,Transit,0.193,ACS_B08301_5YR
Daly City,2020,Residence,Walk,0.029,ACS_B08301_5YR
Daly City,2020,Residence,Work From Home,0.039,ACS_B08301_5YR
Danville,2020,Residence,Bicycle,0.002,ACS_B08301_5YR
Danville,2020,Residence,Carpool,0.06,ACS_B08301_5YR
Danville,2020,Residence,Drive Alone,0.683,ACS_B08301_5YR
Danville,2020,Residence,Other,0.006,ACS_B08301_5YR
Danville,2020,Residence,Transit,0.047,ACS_B08301_5YR
Danville,2020,Residence,Walk,0.022,ACS_B08301_5YR
Danville,2020,Residence,Work From Home,0.18,ACS_B08301_5YR
Dixon,2020,Residence,Bicycle,0.003,ACS_B08301_5YR
Dixon,2020,Residence,Carpool,0.096,ACS_B08301_5YR
Dixon,2020,Residence,Drive Alone,0.804,ACS_B08301_5YR
Dixon,2020,Residence,Other,0.012,ACS_B08301_5YR
Dixon,2020,Residence,Transit,0.003,ACS_B08301_5YR
Dixon,2020,Residence,Walk,0.021,ACS_B08301_5YR
Dixon,2020,Residence,Work From Home,0.061,ACS_B08301_5YR
Dublin,2020,Residence,Bicycle,0.002,ACS_B08301_5YR
Dublin,2020,Residence,Carpool,0.086,ACS_B08301_5YR
Dublin,2020,Residence,Drive Alone,0.623,ACS_B08301_5YR
Dublin,2020,Residence,Other,0.008,ACS_B08301_5YR
Dublin,2020,Residence,Transit,0.143,ACS_B08301_5YR
Dublin,2020,Residence,Walk,0.015,ACS_B08301_5YR
Dublin,2020,Residence,Work From Home,0.122,ACS_B08301_5YR
East Palo Alto,2020,Residence,Bicycle,0.03,ACS_B08301_5YR
East Palo Alto,2020,Residence,Carpool,0.129,ACS_B08301_5YR
East Palo Alto,2020,Residence,Drive Alone,0.695,ACS_B08301_5YR
East Palo Alto,2020,Residence,Other,0.037,ACS_B08301_5YR
East Palo Alto,2020,Residence,Transit,0.035,ACS_B08301_5YR
East Palo Alto,2020,Residence,Walk,0.015,ACS_B08301_5YR
East Palo Alto,2020,Residence,Work From Home,0.059,ACS_B08301_5YR
El Cerrito,2020,Residence,Bicycle,0.018,ACS_B08301_5YR
El Cerrito,2020,Residence,Carpool,0.082,ACS_B08301_5YR
El Cerrito,2020,Residence,Drive Alone,0.487,ACS_B08301_5YR
El Cerrito,2020,Residence,Other,0.006,ACS_B08301_5YR
El Cerrito,2020,Residence,Transit,0.246,ACS_B08301_5YR
El Cerrito,2020,Residence,Walk,0.013,ACS_B08301_5YR
El Cerrito,2020,Residence,Work From Home,0.148,ACS_B08301_5YR
Emeryville,2020,Residence,Bicycle,0.029,ACS_B08301_5YR
Emeryville,2020,Residence,Carpool,0.091,ACS_B08301_5YR
Emeryville,2020,Residence,Drive Alone,0.43,ACS_B08301_5YR
Emeryville,2020,Residence,Other,0.014,ACS_B08301_5YR
Emeryville,2020,Residence,Transit,0.228,ACS_B08301_5YR
Emeryville,2020,Residence,Walk,0.052,ACS_B08301_5YR
Emeryville,2020,Residence,Work From Home,0.157,ACS_B08301_5YR
Fairfax,2020,Residence,Bicycle,0.043,ACS_B08301_5YR
Fairfax,2020,Residence,Carpool,0.036,ACS_B08301_5YR
Fairfax,2020,Residence,Drive Alone,0.642,ACS_B08301_5YR
Fairfax,2020,Residence,Other,0.007,ACS_B08301_5YR
Fairfax,2020,Residence,Transit,0.036,ACS_B08301_5YR
Fairfax,2020,Residence,Walk,0.042,ACS_B08301_5YR
Fairfax,2020,Residence,Work From Home,0.193,ACS_B08301_5YR
Fairfield,2020,Residence,Bicycle,0.003,ACS_B08301_5YR
Fairfield,2020,Residence,Carpool,0.13,ACS_B08301_5YR
Fairfield,2020,Residence,Drive Alone,0.768,ACS_B08301_5YR
Fairfield,2020,Residence,Other,0.009,ACS_B08301_5YR
Fairfield,2020,Residence,Transit,0.019,ACS_B08301_5YR
Fairfield,2020,Residence,Walk,0.01,ACS_B08301_5YR
Fairfield,2020,Residence,Work From Home,0.062,ACS_B08301_5YR
Foster City,2020,Residence,Bicycle,0.013,ACS_B08301_5YR
Foster City,2020,Residence,Carpool,0.093,ACS_B08301_5YR
Foster City,2020,Residence,Drive Alone,0.666,ACS_B08301_5YR
Foster City,2020,Residence,Other,0.019,ACS_B08301_5YR
Foster City,2020,Residence,Transit,0.066,ACS_B08301_5YR
Foster City,2020,Residence,Walk,0.018,ACS_B08301_5YR
Foster City,2020,Residence,Work From Home,0.126,ACS_B08301_5YR
Fremont,2020,Residence,Bicycle,0.004,ACS_B08301_5YR
Fremont,2020,Residence,Carpool,0.098,ACS_B08301_5YR
Fremont,2020,Residence,Drive Alone,0.653,ACS_B08301_5YR
Fremont,2020,Residence,Other,0.012,ACS_B08301_5YR
Fremont,2020,Residence,Transit,0.084,ACS_B08301_5YR
Fremont,2020,Residence,Walk,0.012,ACS_B08301_5YR
Fremont,2020,Residence,Work From Home,0.138,ACS_B08301_5YR
Gilroy,2020,Residence,Bicycle,0.005,ACS_B08301_5YR
Gilroy,2020,Residence,Carpool,0.149,ACS_B08301_5YR
Gilroy,2020,Residence,Drive Alone,0.737,ACS_B08301_5YR
Gilroy,2020,Residence,Other,0.006,ACS_B08301_5YR
Gilroy,2020,Residence,Transit,0.02,ACS_B08301_5YR
Gilroy,2020,Residence,Walk,0.011,ACS_B08301_5YR
Gilroy,2020,Residence,Work From Home,0.071,ACS_B08301_5YR
Half Moon Bay,2020,Residence,Bicycle,0.007,ACS_B08301_5YR
Half Moon Bay,2020,Residence,Carpool,0.09,ACS_B08301_5YR
Half Moon Bay,2020,Residence,Drive Alone,0.711,ACS_B08301_5YR
Half Moon Bay,2020,Residence,Other,0.007,ACS_B08301_5YR
Half Moon Bay,2020,Residence,Transit,0.002,ACS_B08301_5YR
Half Moon Bay,2020,Residence,Walk,0.05,ACS_B08301_5YR
Half Moon Bay,2020,Residence,Work From Home,0.132,ACS_B08301_5YR
Hayward,2020,Residence,Bicycle,0.004,ACS_B08301_5YR
Hayward,2020,Residence,Carpool,0.138,ACS_B08301_5YR
Hayward,2020,Residence,Drive Alone,0.68,ACS_B08301_5YR
Hayward,2020,Residence,Other,0.014,ACS_B08301_5YR
Hayward,2020,Residence,Transit,0.088,ACS_B08301_5YR
Hayward,2020,Residence,Walk,0.015,ACS_B08301_5YR
Hayward,2020,Residence,Work From Home,0.061,ACS_B08301_5YR
Healdsburg,2020,Residence,Bicycle,0.019,ACS_B08301_5YR
Healdsburg,2020,Residence,Carpool,0.06,ACS_B08301_5YR
Healdsburg,2020,Residence,Drive Alone,0.725,ACS_B08301_5YR
Healdsburg,2020,Residence,Other,0.009,ACS_B08301_5YR
Healdsburg,2020,Residence,Transit,0.006,ACS_B08301_5YR
Healdsburg,2020,Residence,Walk,0.074,ACS_B08301_5YR
Healdsburg,2020,Residence,Work From Home,0.106,ACS_B08301_5YR
Hercules,2020,Residence,Bicycle,0.001,ACS_B08301_5YR
Hercules,2020,Residence,Carpool,0.13,ACS_B08301_5YR
Hercules,2020,Residence,Drive Alone,0.674,ACS_B08301_5YR
Hercules,2020,Residence,Other,0.008,ACS_B08301_5YR
Hercules,2020,Residence,Transit,0.108,ACS_B08301_5YR
Hercules,2020,Residence,Walk,0.001,ACS_B08301_5YR
Hercules,2020,Residence,Work From Home,0.078,ACS_B08301_5YR
Hillsborough,2020,Residence,Bicycle,0,ACS_B08301_5YR
Hillsborough,2020,Residence,Carpool,0.056,ACS_B08301_5YR
Hillsborough,2020,Residence,Drive Alone,0.694,ACS_B08301_5YR
Hillsborough,2020,Residence,Other,0.031,ACS_B08301_5YR
Hillsborough,2020,Residence,Transit,0.04,ACS_B08301_5YR
Hillsborough,2020,Residence,Walk,0.001,ACS_B08301_5YR
Hillsborough,2020,Residence,Work From Home,0.177,ACS_B08301_5YR
Lafayette,2020,Residence,Bicycle,0.002,ACS_B08301_5YR
Lafayette,2020,Residence,Carpool,0.05,ACS_B08301_5YR
Lafayette,2020,Residence,Drive Alone,0.561,ACS_B08301_5YR
Lafayette,2020,Residence,Other,0.005,ACS_B08301_5YR
Lafayette,2020,Residence,Transit,0.156,ACS_B08301_5YR
Lafayette,2020,Residence,Walk,0.015,ACS_B08301_5YR
Lafayette,2020,Residence,Work From Home,0.21,ACS_B08301_5YR
Larkspur,2020,Residence,Bicycle,0.005,ACS_B08301_5YR
Larkspur,2020,Residence,Carpool,0.089,ACS_B08301_5YR
Larkspur,2020,Residence,Drive Alone,0.613,ACS_B08301_5YR
Larkspur,2020,Residence,Other,0,ACS_B08301_5YR
Larkspur,2020,Residence,Transit,0.081,ACS_B08301_5YR
Larkspur,2020,Residence,Walk,0.037,ACS_B08301_5YR
Larkspur,2020,Residence,Work From Home,0.175,ACS_B08301_5YR
Livermore,2020,Residence,Bicycle,0.008,ACS_B08301_5YR
Livermore,2020,Residence,Carpool,0.089,ACS_B08301_5YR
Livermore,2020,Residence,Drive Alone,0.738,ACS_B08301_5YR
Livermore,2020,Residence,Other,0.012,ACS_B08301_5YR
Livermore,2020,Residence,Transit,0.039,ACS_B08301_5YR
Livermore,2020,Residence,Walk,0.013,ACS_B08301_5YR
Livermore,2020,Residence,Work From Home,0.101,ACS_B08301_5YR
Los Altos,2020,Residence,Bicycle,0.013,ACS_B08301_5YR
Los Altos,2020,Residence,Carpool,0.059,ACS_B08301_5YR
Los Altos,2020,Residence,Drive Alone,0.716,ACS_B08301_5YR
Los Altos,2020,Residence,Other,0.008,ACS_B08301_5YR
Los Altos,2020,Residence,Transit,0.026,ACS_B08301_5YR
Los Altos,2020,Residence,Walk,0.007,ACS_B08301_5YR
Los Altos,2020,Residence,Work From Home,0.17,ACS_B08301_5YR
Los Altos Hills,2020,Residence,Bicycle,0.016,ACS_B08301_5YR
Los Altos Hills,2020,Residence,Carpool,0.034,ACS_B08301_5YR
Los Altos Hills,2020,Residence,Drive Alone,0.663,ACS_B08301_5YR
Los Altos Hills,2020,Residence,Other,0.016,ACS_B08301_5YR
Los Altos Hills,2020,Residence,Transit,0.005,ACS_B08301_5YR
Los Altos Hills,2020,Residence,Walk,0.017,ACS_B08301_5YR
Los Altos Hills,2020,Residence,Work From Home,0.25,ACS_B08301_5YR
Los Gatos,2020,Residence,Bicycle,0.015,ACS_B08301_5YR
Los Gatos,2020,Residence,Carpool,0.056,ACS_B08301_5YR
Los Gatos,2020,Residence,Drive Alone,0.759,ACS_B08301_5YR
Los Gatos,2020,Residence,Other,0.018,ACS_B08301_5YR
Los Gatos,2020,Residence,Transit,0.009,ACS_B08301_5YR
Los Gatos,2020,Residence,Walk,0.015,ACS_B08301_5YR
Los Gatos,2020,Residence,Work From Home,0.129,ACS_B08301_5YR
Martinez,2020,Residence,Bicycle,0.004,ACS_B08301_5YR
Martinez,2020,Residence,Carpool,0.094,ACS_B08301_5YR
Martinez,2020,Residence,Drive Alone,0.709,ACS_B08301_5YR
Martinez,2020,Residence,Other,0.014,ACS_B08301_5YR
Martinez,2020,Residence,Transit,0.065,ACS_B08301_5YR
Martinez,2020,Residence,Walk,0.02,ACS_B08301_5YR
Martinez,2020,Residence,Work From Home,0.092,ACS_B08301_5YR
Menlo Park,2020,Residence,Bicycle,0.073,ACS_B08301_5YR
Menlo Park,2020,Residence,Carpool,0.065,ACS_B08301_5YR
Menlo Park,2020,Residence,Drive Alone,0.597,ACS_B08301_5YR
Menlo Park,2020,Residence,Other,0.019,ACS_B08301_5YR
Menlo Park,2020,Residence,Transit,0.06,ACS_B08301_5YR
Menlo Park,2020,Residence,Walk,0.026,ACS_B08301_5YR
Menlo Park,2020,Residence,Work From Home,0.159,ACS_B08301_5YR
Mill Valley,2020,Residence,Bicycle,0.027,ACS_B08301_5YR
Mill Valley,2020,Residence,Carpool,0.045,ACS_B08301_5YR
Mill Valley,2020,Residence,Drive Alone,0.599,ACS_B08301_5YR
Mill Valley,2020,Residence,Other,0.003,ACS_B08301_5YR
Mill Valley,2020,Residence,Transit,0.092,ACS_B08301_5YR
Mill Valley,2020,Residence,Walk,0.019,ACS_B08301_5YR
Mill Valley,2020,Residence,Work From Home,0.214,ACS_B08301_5YR
Millbrae,2020,Residence,Bicycle,0.007,ACS_B08301_5YR
Millbrae,2020,Residence,Carpool,0.115,ACS_B08301_5YR
